user_id,cibil_score,account_tier
USR-37099,784,Platinum
USR-37100,766,Gold
USR-37101,465,Gold
USR-37102,556,Gold
USR-37103,405,Regular
USR-37104,413,Gold
USR-37105,735,Silver
USR-37106,415,Regular
USR-37107,810,Regular
USR-37108,887,Gold
USR-37109,587,Platinum
USR-37110,362,Silver
USR-37111,821,Regular
USR-37112,829,Platinum
USR-37113,849,Gold
USR-37114,744,Silver
USR-37115,365,Silver
USR-37116,494,Regular
USR-37117,849,Silver
USR-37118,544,Regular
USR-37119,735,Gold
USR-37120,367,Gold
USR-37121,523,Gold
USR-37122,534,Silver
USR-37123,523,Regular
USR-37124,338,Gold
USR-37125,413,Gold
USR-37126,512,Silver
USR-37127,748,Regular
USR-37128,726,Platinum
USR-37129,725,Gold
USR-37130,697,Silver
USR-37131,540,Regular
USR-37132,563,Silver
USR-37133,454,Platinum
USR-37134,709,Regular
USR-37135,478,Regular
USR-37136,595,Regular
USR-37137,869,Platinum
USR-37138,488,Silver
USR-37139,762,Gold
USR-37140,518,Gold
USR-37141,678,Silver
USR-37142,700,Silver
USR-37143,605,Gold
USR-37144,756,Platinum
USR-37145,638,Regular
USR-37146,495,Regular
USR-37147,829,Silver
USR-37148,365,Regular
USR-37149,853,Silver
USR-37150,486,Silver
USR-37151,440,Gold
USR-37152,846,Silver
USR-37153,450,Gold
USR-37154,894,Platinum
USR-37155,783,Platinum
USR-37156,734,Platinum
USR-37157,332,Regular
USR-37158,302,Regular
USR-37159,440,Regular
USR-37160,571,Regular
USR-37161,433,Silver
USR-37162,457,Silver
USR-37163,660,Silver
USR-37164,423,Platinum
USR-37165,554,Platinum
USR-37166,421,Gold
USR-37167,822,Silver
USR-37168,757,Silver
USR-37169,348,Platinum
USR-37170,766,Gold
USR-37171,332,Regular
USR-37172,467,Gold
USR-37173,410,Gold
USR-37174,771,Gold
USR-37175,811,Regular
USR-37176,325,Platinum
USR-37177,359,Gold
USR-37178,357,Platinum
USR-37179,741,Platinum
USR-37180,399,Regular
USR-37181,575,Silver
USR-37182,516,Silver
USR-37183,644,Regular
USR-37184,485,Regular
USR-37185,539,Regular
USR-37186,733,Silver
USR-37187,767,Regular
USR-37188,473,Gold
USR-37189,893,Gold
USR-37190,558,Gold
USR-37191,896,Regular
USR-37192,432,Regular
USR-37193,756,Gold
USR-37194,854,Regular
USR-37195,735,Silver
USR-37196,844,Silver
USR-37197,775,Platinum
USR-37198,454,Silver
USR-37199,806,Gold
USR-37200,739,Silver
USR-37201,588,Gold
USR-37202,342,Silver
USR-37203,764,Silver
USR-37204,599,Regular
USR-37205,568,Regular
USR-37206,729,Regular
USR-37207,316,Gold
USR-37208,410,Platinum
USR-37209,752,Gold
USR-37210,480,Platinum
USR-37211,814,Gold
USR-37212,503,Platinum
USR-37213,627,Silver
USR-37214,676,Regular
USR-37215,851,Platinum
USR-37216,571,Regular
USR-37217,838,Regular
USR-37218,688,Gold
USR-37219,897,Regular
USR-37220,802,Gold
USR-37221,677,Regular
USR-37222,887,Gold
USR-37223,372,Regular
USR-37224,445,Platinum
USR-37225,669,Regular
USR-37226,828,Regular
USR-37227,609,Gold
USR-37228,545,Regular
USR-37229,320,Regular
USR-37230,407,Gold
USR-37231,609,Regular
USR-37232,780,Silver
USR-37233,727,Silver
USR-37234,547,Gold
USR-37235,485,Platinum
USR-37236,828,Gold
USR-37237,618,Gold
USR-37238,388,Platinum
USR-37239,347,Platinum
USR-37240,653,Silver
USR-37241,394,Silver
USR-37242,758,Silver
USR-37243,807,Silver
USR-37244,673,Silver
USR-37245,467,Regular
USR-37246,490,Platinum
USR-37247,646,Silver
USR-37248,576,Silver
USR-37249,387,Regular
USR-37250,427,Regular
USR-37251,681,Regular
USR-37252,454,Silver
USR-37253,466,Silver
USR-37254,492,Platinum
USR-37255,854,Regular
USR-37256,418,Silver
USR-37257,724,Gold
USR-37258,499,Platinum
USR-37259,558,Silver
USR-37260,723,Silver
USR-37261,519,Silver
USR-37262,751,Platinum
USR-37263,824,Platinum
USR-37264,476,Platinum
USR-37265,726,Platinum
USR-37266,756,Platinum
USR-37267,385,Platinum
USR-37268,402,Platinum
USR-37269,594,Silver
USR-37270,323,Platinum
USR-37271,752,Gold
USR-37272,503,Platinum
USR-37273,418,Regular
USR-37274,898,Regular
USR-37275,556,Gold
USR-37276,841,Gold
USR-37277,604,Platinum
USR-37278,629,Platinum
USR-37279,465,Platinum
USR-37280,843,Silver
USR-37281,896,Regular
USR-37282,591,Gold
USR-37283,452,Silver
USR-37284,627,Gold
USR-37285,611,Platinum
USR-37286,434,Platinum
USR-37287,747,Silver
USR-37288,692,Platinum
USR-37289,677,Gold
USR-37290,764,Gold
USR-37291,572,Gold
USR-37292,350,Platinum
USR-37293,352,Regular
USR-37294,532,Platinum
USR-37295,355,Platinum
USR-37296,883,Platinum
USR-37297,434,Gold
USR-37298,323,Platinum
USR-37299,610,Platinum
USR-37300,660,Gold
USR-37301,618,Gold
USR-37302,747,Gold
USR-37303,588,Platinum
USR-37304,400,Gold
USR-37305,731,Silver
USR-37306,342,Platinum
USR-37307,635,Platinum
USR-37308,843,Platinum
USR-37309,692,Gold
USR-37310,774,Platinum
USR-37311,723,Regular
USR-37312,358,Silver
USR-37313,451,Regular
USR-37314,353,Silver
USR-37315,725,Regular
USR-37316,575,Gold
USR-37317,320,Platinum
USR-37318,866,Silver
USR-37319,415,Gold
USR-37320,816,Regular
USR-37321,804,Regular
USR-37322,852,Regular
USR-37323,468,Silver
USR-37324,477,Platinum
USR-37325,892,Gold
USR-37326,666,Silver
USR-37327,584,Regular
USR-37328,411,Platinum
USR-37329,722,Platinum
USR-37330,580,Platinum
USR-37331,390,Gold
USR-37332,867,Silver
USR-37333,767,Gold
USR-37334,736,Silver
USR-37335,490,Gold
USR-37336,364,Regular
USR-37337,732,Regular
USR-37338,666,Silver
USR-37339,797,Silver
USR-37340,311,Regular
USR-37341,675,Platinum
USR-37342,413,Silver
USR-37343,894,Regular
USR-37344,371,Platinum
USR-37345,325,Gold
USR-37346,492,Regular
USR-37347,888,Platinum
USR-37348,605,Regular
USR-37349,776,Silver
USR-37350,443,Silver
USR-37351,454,Silver
USR-37352,807,Regular
USR-37353,488,Regular
USR-37354,443,Platinum
USR-37355,681,Regular
USR-37356,417,Regular
USR-37357,872,Regular
USR-37358,641,Silver
USR-37359,719,Silver
USR-37360,374,Regular
USR-37361,473,Silver
USR-37362,626,Platinum
USR-37363,432,Silver
USR-37364,821,Silver
USR-37365,794,Gold
USR-37366,374,Regular
USR-37367,557,Regular
USR-37368,842,Platinum
USR-37369,530,Gold
USR-37370,809,Gold
USR-37371,352,Regular
USR-37372,384,Platinum
USR-37373,630,Regular
USR-37374,844,Gold
USR-37375,541,Platinum
USR-37376,356,Gold
USR-37377,810,Regular
USR-37378,609,Gold
USR-37379,582,Platinum
USR-37380,827,Gold
USR-37381,877,Regular
USR-37382,736,Gold
USR-37383,406,Platinum
USR-37384,580,Gold
USR-37385,526,Gold
USR-37386,396,Regular
USR-37387,492,Regular
USR-37388,644,Platinum
USR-37389,621,Platinum
USR-37390,777,Platinum
USR-37391,831,Gold
USR-37392,879,Platinum
USR-37393,560,Silver
USR-37394,590,Gold
USR-37395,593,Silver
USR-37396,345,Platinum
USR-37397,879,Platinum
USR-37398,586,Platinum
USR-37399,865,Platinum
USR-37400,426,Gold
USR-37401,613,Gold
USR-37402,833,Regular
USR-37403,348,Gold
USR-37404,352,Regular
USR-37405,639,Platinum
USR-37406,421,Regular
USR-37407,477,Gold
USR-37408,549,Platinum
USR-37409,410,Regular
USR-37410,857,Regular
USR-37411,455,Silver
USR-37412,578,Silver
USR-37413,849,Gold
USR-37414,666,Silver
USR-37415,644,Platinum
USR-37416,429,Gold
USR-37417,606,Silver
USR-37418,677,Platinum
USR-37419,427,Platinum
USR-37420,576,Platinum
USR-37421,344,Silver
USR-37422,581,Gold
USR-37423,365,Silver
USR-37424,363,Regular
USR-37425,860,Silver
USR-37426,480,Gold
USR-37427,806,Regular
USR-37428,872,Gold
USR-37429,672,Silver
USR-37430,592,Regular
USR-37431,541,Silver
USR-37432,698,Gold
USR-37433,673,Silver
USR-37434,449,Platinum
USR-37435,836,Platinum
USR-37436,473,Gold
USR-37437,313,Gold
USR-37438,563,Platinum
USR-37439,570,Regular
USR-37440,868,Regular
USR-37441,403,Silver
USR-37442,850,Silver
USR-37443,594,Silver
USR-37444,532,Silver
USR-37445,608,Gold
USR-37446,676,Regular
USR-37447,355,Platinum
USR-37448,771,Silver
USR-37449,371,Regular
USR-37450,496,Regular
USR-37451,354,Gold
USR-37452,699,Platinum
USR-37453,584,Regular
USR-37454,721,Gold
USR-37455,714,Silver
USR-37456,393,Silver
USR-37457,820,Regular
USR-37458,676,Silver
USR-37459,382,Regular
USR-37460,338,Platinum
USR-37461,508,Silver
USR-37462,809,Regular
USR-37463,446,Platinum
USR-37464,578,Platinum
USR-37465,602,Gold
USR-37466,652,Platinum
USR-37467,847,Gold
USR-37468,369,Silver
USR-37469,573,Silver
USR-37470,371,Gold
USR-37471,813,Regular
USR-37472,482,Platinum
USR-37473,609,Regular
USR-37474,397,Regular
USR-37475,374,Platinum
USR-37476,779,Platinum
USR-37477,393,Silver
USR-37478,351,Regular
USR-37479,617,Regular
USR-37480,541,Regular
USR-37481,895,Silver
USR-37482,483,Gold
USR-37483,773,Platinum
USR-37484,378,Silver
USR-37485,372,Platinum
USR-37486,874,Silver
USR-37487,670,Platinum
USR-37488,320,Platinum
USR-37489,618,Gold
USR-37490,411,Gold
USR-37491,786,Silver
USR-37492,364,Platinum
USR-37493,508,Platinum
USR-37494,517,Gold
USR-37495,650,Silver
USR-37496,380,Gold
USR-37497,513,Regular
USR-37498,894,Platinum
USR-37499,727,Gold
USR-37500,777,Silver
USR-37501,607,Regular
USR-37502,335,Platinum
USR-37503,800,Regular
USR-37504,818,Gold
USR-37505,488,Regular
USR-37506,326,Silver
USR-37507,403,Platinum
USR-37508,441,Gold
USR-37509,603,Regular
USR-37510,427,Silver
USR-37511,390,Silver
USR-37512,339,Regular
USR-37513,716,Gold
USR-37514,658,Silver
USR-37515,600,Gold
USR-37516,512,Gold
USR-37517,782,Regular
USR-37518,779,Platinum
USR-37519,648,Gold
USR-37520,671,Regular
USR-37521,403,Regular
USR-37522,492,Silver
USR-37523,348,Regular
USR-37524,536,Platinum
USR-37525,737,Regular
USR-37526,433,Silver
USR-37527,637,Regular
USR-37528,407,Regular
USR-37529,848,Silver
USR-37530,602,Silver
USR-37531,888,Gold
USR-37532,400,Regular
USR-37533,799,Regular
USR-37534,347,Regular
USR-37535,555,Platinum
USR-37536,715,Regular
USR-37537,483,Platinum
USR-37538,513,Gold
USR-37539,379,Regular
USR-37540,592,Gold
USR-37541,361,Platinum
USR-37542,850,Gold
USR-37543,880,Silver
USR-37544,697,Regular
USR-37545,660,Regular
USR-37546,661,Gold
USR-37547,326,Platinum
USR-37548,604,Platinum
USR-37549,786,Platinum
USR-37550,863,Gold
USR-37551,391,Regular
USR-37552,362,Platinum
USR-37553,493,Platinum
USR-37554,616,Regular
USR-37555,892,Silver
USR-37556,550,Regular
USR-37557,780,Regular
USR-37558,866,Silver
USR-37559,879,Gold
USR-37560,349,Regular
USR-37561,364,Gold
USR-37562,739,Platinum
USR-37563,709,Silver
USR-37564,807,Platinum
USR-37565,747,Regular
USR-37566,341,Regular
USR-37567,843,Silver
USR-37568,604,Regular
USR-37569,456,Regular
USR-37570,752,Regular
USR-37571,408,Gold
USR-37572,443,Platinum
USR-37573,678,Silver
USR-37574,592,Gold
USR-37575,386,Platinum
USR-37576,389,Silver
USR-37577,459,Regular
USR-37578,498,Silver
USR-37579,584,Regular
USR-37580,313,Silver
USR-37581,540,Regular
USR-37582,309,Gold
USR-37583,401,Platinum
USR-37584,803,Regular
USR-37585,875,Regular
USR-37586,803,Silver
USR-37587,672,Platinum
USR-37588,721,Platinum
USR-37589,607,Gold
USR-37590,638,Platinum
USR-37591,352,Platinum
USR-37592,496,Platinum
USR-37593,355,Gold
USR-37594,569,Silver
USR-37595,518,Platinum
USR-37596,724,Silver
USR-37597,476,Regular
USR-37598,337,Regular
USR-37599,414,Silver
USR-37600,694,Silver
USR-37601,407,Platinum
USR-37602,372,Silver
USR-37603,454,Silver
USR-37604,856,Platinum
USR-37605,337,Gold
USR-37606,528,Gold
USR-37607,529,Platinum
USR-37608,539,Regular
USR-37609,900,Regular
USR-37610,745,Gold
USR-37611,474,Silver
USR-37612,816,Regular
USR-37613,900,Silver
USR-37614,771,Platinum
USR-37615,861,Platinum
USR-37616,858,Gold
USR-37617,782,Gold
USR-37618,727,Silver
USR-37619,358,Regular
USR-37620,302,Platinum
USR-37621,592,Platinum
USR-37622,314,Regular
USR-37623,429,Silver
USR-37624,335,Regular
USR-37625,558,Platinum
USR-37626,694,Platinum
USR-37627,382,Gold
USR-37628,532,Gold
USR-37629,337,Gold
USR-37630,869,Gold
USR-37631,659,Gold
USR-37632,894,Platinum
USR-37633,758,Silver
USR-37634,443,Silver
USR-37635,480,Platinum
USR-37636,379,Silver
USR-37637,584,Gold
USR-37638,567,Regular
USR-37639,355,Regular
USR-37640,370,Platinum
USR-37641,816,Platinum
USR-37642,343,Gold
USR-37643,378,Silver
USR-37644,803,Regular
USR-37645,380,Regular
USR-37646,519,Silver
USR-37647,637,Platinum
USR-37648,675,Platinum
USR-37649,419,Regular
USR-37650,728,Platinum
USR-37651,614,Platinum
USR-37652,766,Silver
USR-37653,899,Gold
USR-37654,879,Regular
USR-37655,346,Platinum
USR-37656,313,Silver
USR-37657,512,Gold
USR-37658,490,Gold
USR-37659,471,Regular
USR-37660,682,Gold
USR-37661,849,Platinum
USR-37662,762,Gold
USR-37663,558,Gold
USR-37664,567,Gold
USR-37665,535,Silver
USR-37666,326,Silver
USR-37667,615,Regular
USR-37668,339,Regular
USR-37669,522,Regular
USR-37670,806,Platinum
USR-37671,795,Regular
USR-37672,788,Gold
USR-37673,446,Gold
USR-37674,492,Gold
USR-37675,629,Platinum
USR-37676,586,Gold
USR-37677,695,Silver
USR-37678,532,Silver
USR-37679,596,Gold
USR-37680,475,Gold
USR-37681,486,Gold
USR-37682,805,Silver
USR-37683,810,Gold
USR-37684,611,Gold
USR-37685,359,Platinum
USR-37686,798,Gold
USR-37687,785,Gold
USR-37688,406,Silver
USR-37689,395,Regular
USR-37690,798,Platinum
USR-37691,761,Platinum
USR-37692,377,Regular
USR-37693,594,Silver
USR-37694,645,Regular
USR-37695,558,Platinum
USR-37696,617,Platinum
USR-37697,645,Gold
USR-37698,624,Gold
USR-37699,493,Regular
USR-37700,426,Platinum
USR-37701,339,Regular
USR-37702,431,Gold
USR-37703,470,Gold
USR-37704,455,Gold
USR-37705,303,Silver
USR-37706,662,Regular
USR-37707,858,Gold
USR-37708,880,Regular
USR-37709,884,Silver
USR-37710,395,Gold
USR-37711,852,Platinum
USR-37712,498,Platinum
USR-37713,659,Gold
USR-37714,725,Regular
USR-37715,751,Silver
USR-37716,770,Regular
USR-37717,568,Gold
USR-37718,609,Silver
USR-37719,423,Silver
USR-37720,758,Platinum
USR-37721,692,Platinum
USR-37722,392,Silver
USR-37723,418,Silver
USR-37724,375,Platinum
USR-37725,885,Platinum
USR-37726,348,Platinum
USR-37727,346,Silver
USR-37728,786,Platinum
USR-37729,345,Gold
USR-37730,654,Gold
USR-37731,776,Gold
USR-37732,349,Silver
USR-37733,778,Platinum
USR-37734,570,Platinum
USR-37735,845,Platinum
USR-37736,718,Platinum
USR-37737,423,Platinum
USR-37738,617,Regular
USR-37739,648,Silver
USR-37740,384,Gold
USR-37741,748,Platinum
USR-37742,803,Silver
USR-37743,739,Platinum
USR-37744,796,Regular
USR-37745,313,Gold
USR-37746,490,Silver
USR-37747,801,Regular
USR-37748,358,Gold
USR-37749,876,Regular
USR-37750,367,Regular
USR-37751,650,Silver
USR-37752,317,Silver
USR-37753,401,Platinum
USR-37754,652,Platinum
USR-37755,894,Platinum
USR-37756,453,Platinum
USR-37757,877,Platinum
USR-37758,346,Gold
USR-37759,764,Regular
USR-37760,422,Silver
USR-37761,669,Silver
USR-37762,401,Regular
USR-37763,389,Regular
USR-37764,503,Platinum
USR-37765,482,Regular
USR-37766,431,Silver
USR-37767,837,Regular
USR-37768,614,Platinum
USR-37769,632,Regular
USR-37770,528,Platinum
USR-37771,603,Silver
USR-37772,516,Platinum
USR-37773,470,Platinum
USR-37774,504,Regular
USR-37775,724,Silver
USR-37776,618,Platinum
USR-37777,691,Regular
USR-37778,660,Silver
USR-37779,796,Gold
USR-37780,834,Platinum
USR-37781,672,Platinum
USR-37782,672,Gold
USR-37783,481,Platinum
USR-37784,373,Regular
USR-37785,565,Silver
USR-37786,421,Silver
USR-37787,745,Silver
USR-37788,734,Regular
USR-37789,371,Silver
USR-37790,841,Silver
USR-37791,330,Regular
USR-37792,482,Platinum
USR-37793,472,Regular
USR-37794,542,Silver
USR-37795,458,Regular
USR-37796,413,Regular
USR-37797,566,Silver
USR-37798,831,Gold
USR-37799,738,Gold
USR-37800,655,Silver
USR-37801,605,Silver
USR-37802,710,Gold
USR-37803,728,Platinum
USR-37804,885,Platinum
USR-37805,696,Regular
USR-37806,321,Silver
USR-37807,347,Gold
USR-37808,885,Regular
USR-37809,406,Regular
USR-37810,471,Gold
USR-37811,521,Silver
USR-37812,486,Regular
USR-37813,670,Gold
USR-37814,655,Silver
USR-37815,350,Silver
USR-37816,652,Regular
USR-37817,410,Platinum
USR-37818,787,Regular
USR-37819,716,Silver
USR-37820,893,Silver
USR-37821,630,Silver
USR-37822,309,Platinum
USR-37823,706,Gold
USR-37824,493,Silver
USR-37825,624,Gold
USR-37826,435,Gold
USR-37827,321,Platinum
USR-37828,658,Platinum
USR-37829,890,Platinum
USR-37830,452,Gold
USR-37831,873,Gold
USR-37832,844,Gold
USR-37833,627,Silver
USR-37834,330,Platinum
USR-37835,714,Silver
USR-37836,606,Silver
USR-37837,401,Platinum
USR-37838,430,Regular
USR-37839,589,Regular
USR-37840,547,Platinum
USR-37841,363,Silver
USR-37842,603,Platinum
USR-37843,654,Silver
USR-37844,713,Platinum
USR-37845,381,Regular
USR-37846,740,Platinum
USR-37847,326,Regular
USR-37848,532,Gold
USR-37849,383,Silver
USR-37850,874,Platinum
USR-37851,318,Gold
USR-37852,584,Platinum
USR-37853,657,Silver
USR-37854,575,Platinum
USR-37855,854,Silver
USR-37856,643,Regular
USR-37857,752,Silver
USR-37858,705,Platinum
USR-37859,353,Regular
USR-37860,547,Gold
USR-37861,688,Silver
USR-37862,707,Platinum
USR-37863,362,Gold
USR-37864,462,Platinum
USR-37865,371,Gold
USR-37866,325,Gold
USR-37867,471,Gold
USR-37868,850,Silver
USR-37869,580,Regular
USR-37870,322,Silver
USR-37871,452,Silver
USR-37872,648,Gold
USR-37873,498,Regular
USR-37874,813,Gold
USR-37875,550,Regular
USR-37876,603,Silver
USR-37877,512,Platinum
USR-37878,652,Regular
USR-37879,685,Gold
USR-37880,707,Regular
USR-37881,486,Gold
USR-37882,861,Platinum
USR-37883,388,Silver
USR-37884,646,Regular
USR-37885,834,Platinum
USR-37886,818,Gold
USR-37887,771,Gold
USR-37888,863,Silver
USR-37889,455,Platinum
USR-37890,542,Gold
USR-37891,608,Platinum
USR-37892,867,Silver
USR-37893,898,Platinum
USR-37894,802,Gold
USR-37895,846,Silver
USR-37896,564,Silver
USR-37897,404,Platinum
USR-37898,581,Gold
USR-37899,815,Regular
USR-37900,695,Regular
USR-37901,648,Regular
USR-37902,897,Platinum
USR-37903,831,Regular
USR-37904,473,Gold
USR-37905,340,Gold
USR-37906,542,Platinum
USR-37907,876,Silver
USR-37908,610,Silver
USR-37909,661,Platinum
USR-37910,595,Platinum
USR-37911,381,Gold
USR-37912,702,Platinum
USR-37913,312,Silver
USR-37914,731,Platinum
USR-37915,706,Platinum
USR-37916,635,Gold
USR-37917,531,Platinum
USR-37918,471,Regular
USR-37919,860,Platinum
USR-37920,353,Platinum
USR-37921,853,Regular
USR-37922,552,Gold
USR-37923,891,Silver
USR-37924,894,Regular
USR-37925,529,Platinum
USR-37926,633,Platinum
USR-37927,565,Gold
USR-37928,445,Regular
USR-37929,518,Silver
USR-37930,820,Regular
USR-37931,352,Platinum
USR-37932,704,Gold
USR-37933,533,Regular
USR-37934,494,Regular
USR-37935,602,Platinum
USR-37936,544,Regular
USR-37937,688,Regular
USR-37938,464,Silver
USR-37939,435,Regular
USR-37940,752,Platinum
USR-37941,610,Gold
USR-37942,493,Platinum
USR-37943,324,Silver
USR-37944,384,Silver
USR-37945,647,Silver
USR-37946,726,Regular
USR-37947,711,Platinum
USR-37948,897,Gold
USR-37949,414,Platinum
USR-37950,579,Silver
USR-37951,729,Regular
USR-37952,637,Regular
USR-37953,846,Silver
USR-37954,455,Gold
USR-37955,717,Regular
USR-37956,606,Regular
USR-37957,889,Platinum
USR-37958,622,Gold
USR-37959,596,Silver
USR-37960,604,Gold
USR-37961,569,Regular
USR-37962,841,Gold
USR-37963,538,Platinum
USR-37964,891,Regular
USR-37965,564,Regular
USR-37966,719,Silver
USR-37967,715,Platinum
USR-37968,857,Regular
USR-37969,836,Platinum
USR-37970,480,Platinum
USR-37971,331,Platinum
USR-37972,702,Silver
USR-37973,891,Platinum
USR-37974,337,Silver
USR-37975,865,Regular
USR-37976,717,Platinum
USR-37977,674,Silver
USR-37978,743,Regular
USR-37979,406,Silver
USR-37980,677,Platinum
USR-37981,366,Gold
USR-37982,810,Silver
USR-37983,642,Regular
USR-37984,407,Gold
USR-37985,687,Silver
USR-37986,677,Silver
USR-37987,899,Silver
USR-37988,453,Silver
USR-37989,348,Silver
USR-37990,519,Gold
USR-37991,565,Regular
USR-37992,489,Platinum
USR-37993,759,Regular
USR-37994,832,Platinum
USR-37995,890,Gold
USR-37996,788,Silver
USR-37997,681,Silver
USR-37998,791,Platinum
USR-37999,396,Platinum
USR-38000,616,Platinum
USR-38001,419,Silver
USR-38002,752,Platinum
USR-38003,524,Gold
USR-38004,338,Silver
USR-38005,376,Platinum
USR-38006,581,Regular
USR-38007,714,Silver
USR-38008,715,Gold
USR-38009,627,Gold
USR-38010,302,Silver
USR-38011,442,Platinum
USR-38012,777,Regular
USR-38013,354,Silver
USR-38014,359,Gold
USR-38015,834,Regular
USR-38016,637,Gold
USR-38017,844,Silver
USR-38018,392,Silver
USR-38019,483,Gold
USR-38020,557,Silver
USR-38021,412,Platinum
USR-38022,747,Platinum
USR-38023,435,Regular
USR-38024,850,Silver
USR-38025,515,Silver
USR-38026,719,Gold
USR-38027,886,Regular
USR-38028,487,Platinum
USR-38029,451,Silver
USR-38030,693,Regular
USR-38031,635,Regular
USR-38032,519,Platinum
USR-38033,647,Silver
USR-38034,303,Silver
USR-38035,831,Silver
USR-38036,432,Platinum
USR-38037,626,Gold
USR-38038,868,Regular
USR-38039,636,Regular
USR-38040,512,Silver
USR-38041,527,Silver
USR-38042,610,Regular
USR-38043,816,Platinum
USR-38044,840,Gold
USR-38045,679,Gold
USR-38046,778,Silver
USR-38047,394,Silver
USR-38048,757,Silver
USR-38049,637,Regular
USR-38050,711,Regular
USR-38051,840,Regular
USR-38052,433,Platinum
USR-38053,328,Regular
USR-38054,722,Silver
USR-38055,837,Regular
USR-38056,430,Silver
USR-38057,856,Platinum
USR-38058,560,Gold
USR-38059,606,Platinum
USR-38060,313,Regular
USR-38061,406,Silver
USR-38062,619,Silver
USR-38063,319,Platinum
USR-38064,900,Gold
USR-38065,700,Gold
USR-38066,327,Platinum
USR-38067,473,Platinum
USR-38068,647,Gold
USR-38069,799,Platinum
USR-38070,658,Silver
USR-38071,444,Regular
USR-38072,853,Platinum
USR-38073,788,Gold
USR-38074,867,Silver
USR-38075,407,Silver
USR-38076,899,Platinum
USR-38077,752,Gold
USR-38078,699,Regular
USR-38079,536,Regular
USR-38080,336,Regular
USR-38081,471,Platinum
USR-38082,794,Platinum
USR-38083,807,Platinum
USR-38084,656,Gold
USR-38085,307,Platinum
USR-38086,650,Silver
USR-38087,378,Regular
USR-38088,636,Regular
USR-38089,678,Platinum
USR-38090,376,Gold
USR-38091,533,Platinum
USR-38092,621,Silver
USR-38093,871,Gold
USR-38094,314,Platinum
USR-38095,817,Silver
USR-38096,403,Silver
USR-38097,816,Platinum
USR-38098,869,Platinum
USR-38099,866,Regular
USR-38100,603,Regular
USR-38101,784,Silver
USR-38102,570,Regular
USR-38103,388,Regular
USR-38104,730,Gold
USR-38105,393,Regular
USR-38106,711,Gold
USR-38107,852,Platinum
USR-38108,730,Regular
USR-38109,359,Silver
USR-38110,443,Platinum
USR-38111,477,Silver
USR-38112,510,Gold
USR-38113,596,Silver
USR-38114,699,Regular
USR-38115,712,Platinum
USR-38116,561,Platinum
USR-38117,381,Silver
USR-38118,546,Gold
USR-38119,565,Regular
USR-38120,629,Platinum
USR-38121,658,Regular
USR-38122,465,Gold
USR-38123,677,Silver
USR-38124,607,Silver
USR-38125,578,Platinum
USR-38126,798,Silver
USR-38127,457,Regular
USR-38128,307,Platinum
USR-38129,588,Gold
USR-38130,585,Regular
USR-38131,620,Silver
USR-38132,359,Regular
USR-38133,778,Platinum
USR-38134,568,Silver
USR-38135,761,Regular
USR-38136,319,Gold
USR-38137,496,Gold
USR-38138,387,Platinum
USR-38139,820,Regular
USR-38140,860,Platinum
USR-38141,493,Silver
USR-38142,733,Platinum
USR-38143,763,Platinum
USR-38144,368,Gold
USR-38145,520,Silver
USR-38146,380,Platinum
USR-38147,687,Silver
USR-38148,454,Platinum
USR-38149,747,Gold
USR-38150,800,Gold
USR-38151,670,Platinum
USR-38152,426,Regular
USR-38153,728,Silver
USR-38154,485,Silver
USR-38155,388,Silver
USR-38156,432,Silver
USR-38157,685,Platinum
USR-38158,881,Gold
USR-38159,406,Platinum
USR-38160,704,Gold
USR-38161,699,Regular
USR-38162,364,Gold
USR-38163,617,Platinum
USR-38164,841,Gold
USR-38165,428,Gold
USR-38166,847,Platinum
USR-38167,434,Gold
USR-38168,384,Gold
USR-38169,719,Silver
USR-38170,749,Gold
USR-38171,642,Gold
USR-38172,796,Silver
USR-38173,342,Platinum
USR-38174,343,Silver
USR-38175,862,Platinum
USR-38176,309,Platinum
USR-38177,685,Gold
USR-38178,686,Platinum
USR-38179,347,Gold
USR-38180,652,Silver
USR-38181,374,Gold
USR-38182,867,Gold
USR-38183,501,Platinum
USR-38184,587,Regular
USR-38185,519,Silver
USR-38186,687,Gold
USR-38187,430,Gold
USR-38188,308,Regular
USR-38189,530,Gold
USR-38190,879,Silver
USR-38191,723,Silver
USR-38192,615,Platinum
USR-38193,778,Platinum
USR-38194,888,Regular
USR-38195,709,Platinum
USR-38196,897,Gold
USR-38197,469,Gold
USR-38198,827,Platinum
USR-38199,396,Regular
USR-38200,313,Gold
USR-38201,405,Gold
USR-38202,625,Platinum
USR-38203,524,Silver
USR-38204,768,Silver
USR-38205,714,Platinum
USR-38206,538,Gold
USR-38207,483,Silver
USR-38208,622,Platinum
USR-38209,460,Platinum
USR-38210,515,Silver
USR-38211,772,Platinum
USR-38212,671,Regular
USR-38213,366,Regular
USR-38214,444,Platinum
USR-38215,778,Gold
USR-38216,599,Regular
USR-38217,690,Gold
USR-38218,886,Silver
USR-38219,675,Silver
USR-38220,747,Gold
USR-38221,753,Silver
USR-38222,752,Platinum
USR-38223,792,Gold
USR-38224,805,Silver
USR-38225,323,Silver
USR-38226,900,Platinum
USR-38227,837,Regular
USR-38228,596,Platinum
USR-38229,423,Silver
USR-38230,643,Regular
USR-38231,367,Gold
USR-38232,697,Platinum
USR-38233,310,Regular
USR-38234,518,Silver
USR-38235,584,Gold
USR-38236,762,Platinum
USR-38237,337,Gold
